account_id,customer_id,type,currency,balance,status,opened_at,branch_id
A-4688,C-2331,SAVINGS,USD,2435.96,OPEN,12/05/2024 04:20,B-80
A-4689,C-2086,CHECKING,USD,1224.53,OPEN,03/27/2025,B-137
A-4690,C-2839,CHECKING,USD,7641.82,OPEN,2023-05-01T23:26:54,B-45
A-4691,C-2091,CREDIT,USD,1911.04,OPEN,2022-09-10,B-181
A-4692,C-1443,CREDIT,USD,1017.68,OPEN,2022-04-20T06:35:03,B-25
A-4693,C-2815,CHECKING,USD,4099.9,OPEN,2020-06-04T18:01:23,B-35
A-4694,C-1527,SAVINGS,USD,1071.82,OPEN,04/21/2018 11:23,B-181
A-4695,C-2283,CHECKING,USD,3718.96,OPEN,2019-07-30 07:29:14,B-87
A-4696,C-2312,BROKERAGE,USD,2713.35,OPEN,2021-01-02 18:36:37,B-112
A-4697,C-1199,CHECKING,USD,4943.03,OPEN,10/01/2019,B-162
A-4698,C-2706,CHECKING,USD,19051.61,OPEN,02/20/2023 12:16,B-7
A-4699,C-1178,CREDIT,USD,1522.33,OPEN,2024-01-23 15:53:46,B-34
A-4700,C-2288,CHECKING,USD,2063.97,OPEN,2024-02-08,B-9
A-4701,C-1925,SAVINGS,USD,621.05,OPEN,2020-11-26,B-143
A-4702,C-1459,SAVINGS,USD,3985.16,OPEN,2021-12-26 18:59:05,B-96
A-4703,C-1297,CHECKING,USD,2738.2,OPEN,2019-01-29T13:03:01,B-48
A-4704,C-1475,SAVINGS,USD,2507.21,OPEN,2024-07-05T03:57:41,B-76
A-4705,C-1354,CHECKING,USD,,FROZEN,08/30/2023,B-83
A-4706,C-1044,CHECKING,USD,1513.32,OPEN,2018-02-17,B-66
A-4707,C-1967,CREDIT,USD,852.56,OPEN,2025-01-23,B-108
A-4708,C-1741,CHECKING,USD,1751.77,OPEN,08/02/2023,B-81
A-4709,C-2914,SAVINGS,USD,1751.97,OPEN,2018-09-21 14:58:02,B-162
A-4710,C-1542,SAVINGS,USD,6391.0,OPEN,2024-07-11,B-82
A-4711,C-1510,CHECKING,USD,718.42,OPEN,2019-09-16 19:22:51,B-105
A-4712,C-1372,BROKERAGE,USD,2427.32,OPEN,2020-01-25 12:45:47,B-60
A-4713,C-2355,SAVINGS,USD,1342.93,OPEN,2020-03-15T04:42:45,B-154
A-4714,C-2389,CREDIT,USD,3099.13,OPEN,2021-11-10T06:22:18,B-131
A-4715,C-2244,CHECKING,USD,4167.32,OPEN,2021-07-21 05:42:41,B-69
A-4716,C-2676,CREDIT,USD,3453.3,OPEN,2018-10-09T15:32:45,B-150
A-4717,C-2358,CHECKING,USD,1548.67,OPEN,2023-10-05T09:07:50,B-118
A-4718,C-1011,CHECKING,USD,1867.77,OPEN,08/14/2022 07:57,B-181
A-4719,C-1527,CHECKING,USD,662.47,OPEN,2020-05-04 18:50:08,B-166
A-4720,C-1652,SAVINGS,USD,2439.89,OPEN,07/31/2024,B-141
A-4721,C-1825,CHECKING,USD,1099.56,OPEN,03/11/2025 13:31,B-197
A-4722,C-1538,BROKERAGE,USD,1845.83,OPEN,11/15/2024,B-64
A-4723,C-2344,SAVINGS,USD,1425.75,OPEN,2023-03-28 12:59:29,B-40
A-4724,C-2690,CHECKING,USD,980.16,OPEN,2018-06-19T18:05:24,B-144
A-4725,C-2495,CHECKING,USD,3034.76,OPEN,2023-10-15T00:39:13,B-35
A-4726,C-2572,SAVINGS,USD,2439.4,OPEN,2018-09-09T13:34:15,B-4
A-4727,C-2408,CREDIT,USD,463.05,OPEN,04/19/2018,B-66
A-4728,C-2382,CHECKING,USD,3563.21,OPEN,03/03/2020 10:02,B-174
A-4729,C-2157,CHECKING,USD,5544.26,OPEN,11/06/2022 06:23,B-57
A-4730,C-2191,CREDIT,USD,1171.64,OPEN,2019-11-15T01:24:05,B-79
A-4731,C-1263,SAVINGS,USD,758.5,CLOSED,07/20/2023,B-64
A-4732,C-1183,CHECKING,USD,1650.97,OPEN,07/09/2022 07:22,B-4
A-4733,C-1642,CHECKING,USD,1146.02,OPEN,2021-05-29,B-21
A-4734,C-2312,CREDIT,USD,1288.19,CLOSED,2022-10-08 19:56:45,B-140
A-4735,C-2097,SAVINGS,USD,1394.83,OPEN,09/24/2021,B-81
A-4736,C-1092,CREDIT,USD,567.08,OPEN,2019-11-08,B-37
A-4737,C-2672,SAVINGS,USD,1193.66,FROZEN,2024-11-26 11:57:20,B-170
A-4738,C-1334,CREDIT,USD,3407.68,OPEN,01/05/2025 07:27,B-100
A-4739,C-1194,SAVINGS,USD,5734.36,OPEN,12/17/2019,B-14
A-4740,C-1153,CHECKING,USD,1705.35,OPEN,2023-06-14 21:49:29,B-129
A-4741,C-2958,SAVINGS,USD,3226.09,OPEN,12/27/2024,B-191
A-4742,C-2301,CHECKING,USD,642.53,OPEN,10/20/2018,B-25
A-4743,C-2061,SAVINGS,USD,987.69,CLOSED,2021-01-04T13:37:11,B-98
A-4744,C-2449,SAVINGS,USD,1408.66,OPEN,2021-03-27 21:11:18,B-131
A-4745,C-2611,BROKERAGE,USD,635.17,OPEN,2025-04-25 08:30:28,B-157
A-4746,C-1011,BROKERAGE,USD,1122.72,OPEN,09/28/2023,B-61
A-4747,C-2715,CREDIT,USD,1173.24,OPEN,2025-07-29,B-199
A-4748,C-2887,CREDIT,USD,3273.75,OPEN,02/27/2020,B-128
A-4749,C-2389,CHECKING,USD,2002.72,OPEN,07/10/2022,B-141
A-4750,C-1266,CREDIT,USD,5443.6,OPEN,09/28/2023,B-151
A-4751,C-2752,SAVINGS,USD,827.6,OPEN,07/10/2024 14:41,B-45
A-4752,C-1621,CHECKING,USD,877.17,OPEN,08/05/2022 04:33,B-52
A-4753,C-1845,SAVINGS,USD,3234.94,OPEN,07/10/2018 12:34,B-27
A-4754,C-1300,CREDIT,USD,2388.31,FROZEN,2024-02-27,B-13
A-4755,C-2366,BROKERAGE,USD,921.85,OPEN,2025-01-28 03:46:40,B-102
A-4756,C-1436,CHECKING,USD,2235.71,OPEN,05/06/2024 16:23,B-60
A-4757,C-1905,CHECKING,USD,718.91,OPEN,07/01/2018,B-8
A-4758,C-2227,SAVINGS,USD,1150.42,OPEN,06/20/2022,B-48
A-4759,C-1526,BROKERAGE,USD,592.62,FROZEN,2023-06-11,B-29
A-4760,C-2359,CHECKING,USD,787.4,OPEN,2018-11-06,B-188
A-4761,C-2962,CHECKING,USD,,OPEN,04/14/2018,B-148
A-4762,C-1058,SAVINGS,USD,2191.79,OPEN,2021-06-28 05:49:36,B-15
A-4763,C-2346,CREDIT,USD,,OPEN,11/16/2024 03:29,B-15
A-4764,C-2353,CHECKING,USD,7147.2,OPEN,2021-11-16 17:28:19,B-89
A-4765,C-2172,CHECKING,USD,2382.69,OPEN,04/21/2021,B-6
A-4766,C-1274,SAVINGS,USD,2894.06,OPEN,02/10/2020,B-82
A-4767,C-2897,CREDIT,USD,486.46,OPEN,2023-12-02 17:53:59,B-75
A-4768,C-2232,CREDIT,USD,5107.62,OPEN,2024-04-14T00:34:53,B-85
A-4769,C-2254,CHECKING,USD,2144.66,OPEN,01/05/2020 23:45,B-132
A-4770,C-1351,CHECKING,USD,2348.47,OPEN,2021-07-24T18:53:54,B-120
A-4771,C-2135,CHECKING,USD,984.75,FROZEN,2025-04-27,B-64
A-4772,C-1081,CHECKING,USD,2160.5,OPEN,09/23/2023 01:40,B-197
A-4773,C-1547,CREDIT,USD,7663.09,OPEN,06/04/2023 09:50,B-31
A-4774,C-1791,CREDIT,USD,1100.57,OPEN,2022-09-02T17:36:44,B-12
A-4775,C-2538,CREDIT,USD,193.54,OPEN,05/05/2022,B-95
A-4776,C-1707,CHECKING,USD,1907.24,OPEN,2022-04-09T16:31:17,B-50
A-4777,C-1917,SAVINGS,USD,2082.93,OPEN,2021-09-03 11:55:51,B-75
A-4778,C-2616,SAVINGS,USD,4284.59,OPEN,2020-08-02T02:20:53,B-4
A-4779,C-1219,SAVINGS,USD,291.98,OPEN,2018-02-12T12:11:41,B-20
A-4780,C-1337,CHECKING,USD,2552.57,OPEN,2023-04-05T10:13:07,B-114
A-4781,C-1426,SAVINGS,USD,925.13,OPEN,2019-12-23 08:58:48,B-62
A-4782,C-1922,SAVINGS,USD,2419.02,OPEN,2025-02-07 08:21:17,B-70
A-4783,C-1739,BROKERAGE,USD,927.84,OPEN,2019-09-06T13:57:10,B-16
A-4784,C-2229,CHECKING,USD,3158.07,OPEN,2023-12-05,B-108
A-4785,C-1836,CHECKING,USD,679.4,OPEN,2019-06-20 01:03:48,B-166
A-4786,C-2520,BROKERAGE,USD,2558.75,OPEN,2023-10-12 18:06:17,B-53
A-4787,C-2126,SAVINGS,USD,1304.14,OPEN,2023-07-21,B-55
A-4788,C-1046,CHECKING,USD,2911.95,OPEN,2018-11-17T09:46:25,B-41
A-4789,C-1222,SAVINGS,USD,578.27,OPEN,2024-01-24 01:48:44,B-94
A-4790,C-2182,CREDIT,USD,1856.95,OPEN,2025-07-27 19:22:07,B-132
A-4791,C-2870,SAVINGS,USD,1681.22,OPEN,2023-02-05 03:44:34,B-174
A-4792,C-1789,SAVINGS,USD,1626.25,OPEN,2019-11-11,B-156
A-4793,C-2030,SAVINGS,USD,3203.01,OPEN,07/24/2019 07:17,B-79
A-4794,C-2915,CHECKING,USD,2363.57,OPEN,01/05/2020,B-145
A-4795,C-2656,CHECKING,USD,3588.86,OPEN,2022-05-04 18:22:40,B-84
A-4796,C-1169,SAVINGS,USD,982.62,FROZEN,08/04/2018 05:24,B-49
A-4797,C-1956,SAVINGS,USD,960.91,OPEN,2025-05-25,B-57
A-4798,C-1173,CREDIT,USD,657.47,OPEN,2019-04-21T14:20:28,B-127
A-4799,C-2939,CHECKING,USD,1566.19,OPEN,07/19/2018,B-98
A-4800,C-2265,CHECKING,USD,4353.54,OPEN,07/10/2020,B-73
A-4801,C-1328,SAVINGS,USD,1111.89,OPEN,2018-04-08T10:28:35,B-3
A-4802,C-2251,SAVINGS,USD,4301.85,OPEN,09/07/2021 14:10,B-165
A-4803,C-2283,CHECKING,USD,1138.93,OPEN,10/06/2022 01:10,B-144
A-4804,C-1348,CHECKING,USD,1092.15,OPEN,2024-10-01 20:00:44,B-108
A-4805,C-2224,SAVINGS,USD,3753.75,OPEN,2024-09-14,B-103
A-4806,C-2867,BROKERAGE,USD,2960.97,OPEN,2023-08-19 23:33:28,B-106
A-4807,C-1294,BROKERAGE,USD,1645.3,OPEN,2023-08-01,B-16
A-4808,C-2992,SAVINGS,USD,1539.44,OPEN,02/06/2019,B-102
A-4809,C-1401,SAVINGS,USD,1443.49,OPEN,2022-09-12,B-46
A-4810,C-2120,SAVINGS,USD,713.2,OPEN,2023-12-16 10:09:36,B-66
A-4811,C-2751,SAVINGS,USD,1284.84,OPEN,2023-04-16T00:15:44,B-89
A-4812,C-1348,SAVINGS,USD,3986.28,OPEN,2022-10-06T19:47:07,B-130
A-4813,C-2669,BROKERAGE,USD,1278.46,OPEN,03/21/2025,B-123
A-4814,C-1645,SAVINGS,USD,2309.43,OPEN,2023-07-07 12:51:37,B-200
A-4815,C-2200,SAVINGS,USD,2010.19,OPEN,2022-04-24 00:05:25,B-168
A-4816,C-1803,CREDIT,USD,1745.27,OPEN,2021-06-06 04:02:28,B-200
A-4817,C-1855,BROKERAGE,USD,6196.72,OPEN,12/19/2024,B-156
A-4818,C-2894,SAVINGS,USD,4480.91,OPEN,2019-11-28 22:59:13,B-134
A-4819,C-1181,CHECKING,USD,1262.1,OPEN,2021-10-18 15:45:02,B-43
A-4820,C-1421,CHECKING,USD,6593.94,OPEN,2022-02-17 00:36:14,B-128
A-4821,C-2038,CHECKING,USD,1223.39,OPEN,03/24/2025 20:10,B-83
A-4822,C-1584,CHECKING,USD,2297.73,OPEN,2020-02-12T12:24:02,B-109
A-4823,C-1496,SAVINGS,USD,2484.78,OPEN,2023-05-10,B-165
A-4824,C-2724,CHECKING,USD,3805.77,CLOSED,06/01/2019 04:12,B-28
A-4825,C-1749,BROKERAGE,USD,2024.2,OPEN,2021-05-10,B-107
A-4826,C-2284,CHECKING,USD,569.32,OPEN,2024-08-04,B-115
A-4827,C-1543,SAVINGS,USD,983.09,OPEN,03/11/2020,B-4
A-4828,C-1831,CHECKING,USD,626.85,OPEN,2024-09-23 17:11:19,B-194
A-4829,C-2399,SAVINGS,USD,1015.31,OPEN,2018-02-09,B-55
A-4830,C-2107,BROKERAGE,USD,2065.79,OPEN,2022-06-28 12:04:32,B-63
A-4831,C-1604,SAVINGS,USD,8215.71,OPEN,2020-06-28,B-137
A-4832,C-1242,SAVINGS,USD,2037.35,CLOSED,2022-06-08 21:25:51,B-72
A-4833,C-1410,BROKERAGE,USD,3016.08,OPEN,06/06/2021,B-149
A-4834,C-1774,SAVINGS,USD,14629.45,OPEN,2019-08-28 14:21:04,B-197
A-4835,C-2051,SAVINGS,USD,532.28,CLOSED,02/03/2020,B-176
A-4836,C-2616,CHECKING,USD,3940.47,OPEN,2019-01-03,B-74
A-4837,C-2487,SAVINGS,USD,,CLOSED,06/14/2023 13:18,B-40
A-4838,C-1823,CREDIT,USD,1539.76,OPEN,10/20/2024 20:40,B-68
A-4839,C-2350,CHECKING,USD,566.65,FROZEN,2025-04-19T15:20:34,B-62
A-4840,C-1808,CHECKING,USD,770.46,OPEN,2018-01-05T22:20:14,B-175
A-4841,C-1951,CHECKING,USD,1831.62,CLOSED,2023-12-08 19:48:36,B-93
A-4842,C-2614,CHECKING,USD,1331.79,OPEN,03/16/2023,B-117
A-4843,C-1525,CHECKING,USD,771.45,OPEN,10/13/2023,B-187
A-4844,C-1360,SAVINGS,USD,695.55,OPEN,03/05/2024 05:21,B-54
A-4845,C-2765,CHECKING,USD,1636.76,OPEN,2021-06-17T23:41:40,B-53
A-4846,C-1967,CREDIT,USD,2439.76,OPEN,2024-02-04 18:22:08,B-19
A-4847,C-1103,CREDIT,USD,4817.21,CLOSED,2019-05-20T13:12:15,B-168
A-4848,C-2505,CREDIT,USD,1174.33,OPEN,12/05/2021,B-30
A-4849,C-2570,SAVINGS,USD,770.43,CLOSED,2024-10-13 20:51:55,B-142
A-4850,C-1376,CHECKING,USD,2634.26,OPEN,2022-04-23,B-126
A-4851,C-2028,CHECKING,USD,1594.93,OPEN,2025-04-22T06:42:45,B-138
A-4852,C-1036,SAVINGS,USD,4386.62,CLOSED,2023-07-07,B-6
A-4853,C-2525,CHECKING,USD,2750.48,FROZEN,01/08/2025 12:03,B-106
A-4854,C-2690,CHECKING,USD,1368.78,OPEN,2021-11-25 11:53:08,B-48
A-4855,C-1664,SAVINGS,USD,896.35,CLOSED,2018-10-28T23:11:41,B-194
A-4856,C-1477,CHECKING,USD,1641.22,OPEN,2018-12-29,B-134
A-4857,C-2531,SAVINGS,USD,3931.26,OPEN,2023-04-27 10:00:23,B-103
A-4858,C-1242,CREDIT,USD,2562.89,CLOSED,02/27/2020 22:33,B-181
A-4859,C-2098,CREDIT,USD,3575.17,OPEN,2023-08-17T02:40:19,B-44
A-4860,C-2497,CHECKING,USD,2101.13,OPEN,2020-04-29 16:14:06,B-164
A-4861,C-2779,SAVINGS,USD,1349.42,OPEN,2024-06-14,B-27
A-4862,C-2026,CHECKING,USD,1783.38,OPEN,01/17/2019,B-129
A-4863,C-2436,CHECKING,USD,2412.54,OPEN,10/24/2024,B-171
A-4864,C-2618,SAVINGS,USD,4373.44,OPEN,07/09/2019 05:33,B-59
A-4865,C-2258,SAVINGS,USD,6533.36,OPEN,2023-02-28,B-26
A-4866,C-1727,SAVINGS,USD,3972.13,OPEN,2021-12-12T10:34:15,B-63
A-4867,C-1013,SAVINGS,USD,523.31,OPEN,2024-11-05T04:30:33,B-157
A-4868,C-2103,SAVINGS,USD,,OPEN,2025-02-19 14:23:12,B-157
A-4869,C-2039,SAVINGS,USD,1409.41,OPEN,08/30/2021,B-140
A-4870,C-2622,BROKERAGE,USD,4269.14,OPEN,2020-01-18,B-73
A-4871,C-1479,CHECKING,USD,1919.42,FROZEN,02/11/2019 08:04,B-6
A-4872,C-2292,CHECKING,USD,1737.89,OPEN,2020-07-21 19:29:41,B-116
A-4873,C-1853,CHECKING,USD,4199.65,OPEN,2025-07-11 19:16:26,B-176
A-4874,C-2620,CREDIT,USD,2512.38,OPEN,2022-06-16,B-71
A-4875,C-1988,SAVINGS,USD,810.72,CLOSED,01/08/2025 20:46,B-47
A-4876,C-1429,CHECKING,USD,1991.3,OPEN,2020-02-24,B-117
A-4877,C-2850,SAVINGS,USD,2015.38,OPEN,01/27/2022 06:02,B-139
A-4878,C-1274,BROKERAGE,USD,2153.43,OPEN,08/26/2023 19:57,B-24
A-4879,C-2702,CHECKING,USD,,OPEN,2018-09-04T10:50:04,B-54
A-4880,C-2662,BROKERAGE,USD,1930.26,OPEN,2019-11-19,B-185
A-4881,C-1985,SAVINGS,USD,2970.95,OPEN,2024-12-02 01:54:44,B-170
A-4882,C-2087,SAVINGS,USD,3403.7,OPEN,2021-05-04,B-31
A-4883,C-1834,CREDIT,USD,2301.36,OPEN,08/17/2024,B-7
A-4884,C-2456,CREDIT,USD,,OPEN,2022-12-16T12:00:27,B-189
A-4885,C-1348,CHECKING,USD,2788.65,OPEN,11/09/2021 23:03,B-160
A-4886,C-1950,CHECKING,USD,2117.58,OPEN,07/18/2022 10:49,B-50
A-4887,C-2294,SAVINGS,USD,1035.31,CLOSED,2025-07-11,B-142
A-4888,C-1321,SAVINGS,USD,1699.0,CLOSED,07/08/2023,B-140
A-4889,C-1213,SAVINGS,USD,962.22,OPEN,10/29/2018,B-192
A-4890,C-2677,CHECKING,USD,860.19,OPEN,01/12/2024 15:16,B-72
A-4891,C-2913,SAVINGS,USD,3337.25,FROZEN,2025-01-11,B-14
A-4892,C-2961,CHECKING,USD,2751.92,OPEN,2022-08-05T10:58:36,B-1
A-4893,C-2799,CHECKING,USD,2303.19,OPEN,2023-12-08 04:13:15,B-68
A-4894,C-1033,SAVINGS,USD,2783.75,OPEN,2024-11-08,B-49
A-4895,C-2308,SAVINGS,USD,1126.62,OPEN,2023-04-12 01:47:38,B-109
A-4896,C-1926,SAVINGS,USD,1796.07,OPEN,07/07/2018 08:04,B-142
A-4897,C-2030,CHECKING,USD,2637.32,CLOSED,2025-05-11,B-193
A-4898,C-1012,SAVINGS,USD,2629.43,OPEN,2020-06-12 06:17:09,B-100
A-4899,C-2832,CHECKING,USD,3657.91,OPEN,06/26/2021 19:00,B-3
A-4900,C-2867,SAVINGS,USD,5207.63,OPEN,2023-07-28 17:29:13,B-111
A-4901,C-1284,SAVINGS,USD,5692.04,OPEN,2019-04-14T08:54:25,B-180
A-4902,C-2250,BROKERAGE,USD,2317.91,OPEN,2023-04-10T07:23:32,B-120
A-4903,C-1251,CHECKING,USD,8946.41,OPEN,11/23/2018,B-145
A-4904,C-2330,CHECKING,USD,5174.95,OPEN,09/21/2021,B-105
A-4905,C-2442,CHECKING,USD,865.11,OPEN,06/11/2018 12:20,B-33
A-4906,C-1027,CHECKING,USD,1462.93,OPEN,12/08/2024,B-88
A-4907,C-1865,CREDIT,USD,607.16,OPEN,2020-01-13,B-84
A-4908,C-1511,CHECKING,USD,3119.53,OPEN,2024-10-01,B-190
A-4909,C-1643,SAVINGS,USD,4282.85,OPEN,2022-03-13T19:03:34,B-198
A-4910,C-1360,SAVINGS,USD,756.78,OPEN,2023-08-14,B-151
A-4911,C-2984,CREDIT,USD,1276.84,OPEN,10/29/2022 07:21,B-186
A-4912,C-2011,SAVINGS,USD,1375.22,OPEN,2024-03-28 19:17:18,B-186
A-4913,C-2638,CHECKING,USD,2586.1,OPEN,2024-09-23 23:46:50,B-68
A-4914,C-1905,CHECKING,USD,3925.39,OPEN,06/06/2020,B-71
A-4915,C-1778,SAVINGS,USD,2188.46,OPEN,07/02/2023 17:07,B-58
A-4916,C-1622,CHECKING,USD,1785.73,OPEN,2019-03-29 00:18:23,B-171
A-4917,C-1843,SAVINGS,USD,3894.97,OPEN,02/25/2024 05:41,B-36
A-4918,C-2744,SAVINGS,USD,1135.35,FROZEN,03/29/2022,B-38
A-4919,C-1739,CREDIT,USD,1513.37,OPEN,08/28/2022,B-3
A-4920,C-1908,CHECKING,USD,1376.81,OPEN,2019-07-12,B-87
A-4921,C-1619,CHECKING,USD,1392.2,OPEN,2025-03-11 11:05:32,B-4
A-4922,C-2856,CHECKING,USD,3492.62,OPEN,2019-06-22,B-24
A-4923,C-1746,CHECKING,USD,983.79,OPEN,08/22/2023 11:06,B-18
A-4924,C-2595,SAVINGS,USD,2013.32,OPEN,05/07/2025,B-160
A-4925,C-2769,CHECKING,USD,1377.54,OPEN,2018-02-02T18:51:46,B-110
A-4926,C-2593,SAVINGS,USD,407.37,OPEN,10/08/2024 00:36,B-118
A-4927,C-1864,SAVINGS,USD,2235.53,OPEN,08/26/2024 23:27,B-162
A-4928,C-1980,CHECKING,USD,2604.16,OPEN,12/19/2021 04:54,B-58
A-4929,C-2289,SAVINGS,USD,3260.14,FROZEN,2020-03-02T14:07:11,B-47
A-4930,C-1377,SAVINGS,USD,1275.18,OPEN,07/05/2022 19:48,B-47
A-4931,C-1639,CHECKING,USD,1533.87,OPEN,2019-06-27T11:09:24,B-35
A-4932,C-1369,CHECKING,USD,3607.89,OPEN,10/25/2020,B-22
A-4933,C-2305,CHECKING,USD,7762.75,OPEN,09/21/2023 15:10,B-74
A-4934,C-2371,SAVINGS,USD,3311.71,OPEN,2022-07-14T01:14:03,B-74
A-4935,C-2397,CHECKING,USD,1346.54,OPEN,12/06/2021 10:09,B-90
A-4936,C-1186,CREDIT,USD,1031.23,OPEN,2018-03-20,B-16
A-4937,C-1517,CHECKING,USD,2756.18,OPEN,2019-05-26,B-153
A-4938,C-2696,BROKERAGE,USD,2094.86,OPEN,12/11/2020 02:52,B-81
A-4939,C-2067,SAVINGS,USD,1685.71,OPEN,08/25/2019 22:44,B-40
A-4940,C-2681,SAVINGS,USD,3287.96,OPEN,2022-01-07T18:48:42,B-111
A-4941,C-1404,CHECKING,USD,3078.54,OPEN,2019-09-02T08:37:55,B-179
A-4942,C-1668,SAVINGS,USD,2095.91,OPEN,2019-04-26,B-1
A-4943,C-2892,SAVINGS,USD,2668.56,CLOSED,2023-07-26 19:48:54,B-175
A-4944,C-2759,SAVINGS,USD,1706.02,OPEN,2020-07-28T23:54:04,B-141
A-4945,C-2488,CHECKING,USD,593.68,OPEN,2024-12-06T05:57:53,B-198
A-4946,C-2336,CREDIT,USD,1325.51,OPEN,2018-05-10,B-19
A-4947,C-2246,SAVINGS,USD,1517.01,OPEN,12/07/2018,B-37
A-4948,C-2349,CREDIT,USD,2201.28,CLOSED,06/02/2021,B-3
A-4949,C-2480,CHECKING,USD,1533.9,OPEN,03/21/2024,B-115
A-4950,C-2987,SAVINGS,USD,1245.11,OPEN,2025-03-10,B-158
A-4951,C-1300,SAVINGS,USD,3154.68,CLOSED,2022-02-05T02:18:04,B-1
A-4952,C-1356,CHECKING,USD,3278.98,OPEN,12/18/2024 05:33,B-55
A-4953,C-1555,SAVINGS,USD,2094.4,OPEN,2023-11-04,B-130
A-4954,C-1461,SAVINGS,USD,1070.54,OPEN,2024-12-02,B-187
A-4955,C-2971,CHECKING,USD,2969.92,OPEN,2022-08-08 12:10:29,B-128
A-4956,C-1210,CREDIT,USD,3132.46,OPEN,2022-03-06 23:36:24,B-130
A-4957,C-1539,SAVINGS,USD,2998.77,OPEN,10/18/2024 21:35,B-43
A-4958,C-2295,SAVINGS,USD,1198.7,OPEN,06/20/2020,B-163
A-4959,C-1521,CHECKING,USD,1669.07,OPEN,2019-07-20,B-144
A-4960,C-2852,SAVINGS,USD,1546.61,OPEN,2021-02-24,B-13
A-4961,C-1082,CHECKING,USD,3003.29,OPEN,2022-11-13,B-56
A-4962,C-2609,CHECKING,USD,2504.06,OPEN,09/15/2022,B-55
A-4963,C-1127,CREDIT,USD,1300.27,OPEN,2019-06-22 21:03:42,B-94
A-4964,C-1787,CHECKING,USD,1620.07,OPEN,03/30/2024 04:33,B-89
A-4965,C-2045,CHECKING,USD,1569.8,OPEN,2018-06-01,B-108
A-4966,C-2371,CHECKING,USD,1874.06,FROZEN,2020-01-01T01:24:41,B-88
A-4967,C-1647,BROKERAGE,USD,1689.92,OPEN,2020-04-26T09:11:02,B-144
A-4968,C-1105,SAVINGS,USD,4023.76,OPEN,12/13/2021 01:55,B-9
A-4969,C-1265,SAVINGS,USD,1486.97,OPEN,02/27/2023 08:55,B-184
A-4970,C-1163,SAVINGS,USD,2225.37,OPEN,04/18/2023 23:53,B-182
A-4971,C-1806,SAVINGS,USD,1137.69,OPEN,2020-08-01,B-94
A-4972,C-2588,CHECKING,USD,3320.13,CLOSED,01/08/2020,B-77
A-4973,C-1773,CREDIT,USD,1629.17,OPEN,2019-04-15T18:47:23,B-31
A-4974,C-2512,SAVINGS,USD,1315.45,OPEN,01/25/2025,B-1
A-4975,C-1058,CHECKING,USD,1106.48,OPEN,2024-12-24 20:34:39,B-18
A-4976,C-2075,SAVINGS,USD,1803.3,OPEN,08/11/2018,B-106
A-4977,C-1975,CHECKING,USD,5752.17,OPEN,2020-12-29 23:05:10,B-86
A-4978,C-2938,SAVINGS,USD,2763.48,OPEN,11/19/2019 17:57,B-76
A-4979,C-1941,CHECKING,USD,3845.78,OPEN,2021-03-25T21:56:33,B-198
A-4980,C-1147,SAVINGS,USD,946.33,FROZEN,12/25/2022 08:57,B-11
A-4981,C-2612,CHECKING,USD,4155.65,OPEN,11/28/2020 15:05,B-171
A-4982,C-1903,SAVINGS,USD,874.56,OPEN,2023-05-03,B-136
A-4983,C-1961,CHECKING,USD,7497.02,OPEN,2025-03-21 20:32:33,B-53
A-4984,C-1188,CHECKING,USD,746.64,OPEN,2019-11-15,B-36
A-4985,C-2005,CHECKING,USD,,OPEN,2022-07-03T01:58:10,B-155
A-4986,C-1811,CHECKING,USD,4932.35,OPEN,2022-12-12T13:58:30,B-116
A-4987,C-1009,SAVINGS,USD,6586.8,OPEN,2019-11-24T03:50:55,B-163
A-4988,C-1814,CREDIT,USD,10404.03,OPEN,2019-05-30 20:13:14,B-87
A-4989,C-2798,CHECKING,USD,2758.62,OPEN,2022-04-15 11:57:59,B-8
A-4990,C-1025,CREDIT,USD,1521.82,OPEN,09/01/2020,B-21
A-4991,C-2680,SAVINGS,USD,7137.31,OPEN,2025-01-11T01:49:30,B-10
A-4992,C-2724,CREDIT,USD,863.55,OPEN,07/27/2019 19:30,B-11
A-4993,C-2167,CHECKING,USD,3762.81,OPEN,2024-11-13 23:55:49,B-143
A-4994,C-2130,CHECKING,USD,491.25,OPEN,2024-12-10T01:09:21,B-118
A-4995,C-1416,CHECKING,USD,2409.88,OPEN,11/25/2020,B-12
A-4996,C-1005,SAVINGS,USD,6653.69,OPEN,06/14/2020 21:21,B-22
A-4997,C-2607,SAVINGS,USD,1779.11,OPEN,11/02/2020 21:05,B-166
A-4998,C-1102,SAVINGS,USD,3798.68,OPEN,11/15/2019 18:47,B-105
A-4999,C-1573,SAVINGS,USD,1490.44,OPEN,2024-11-09T03:18:30,B-147
A-5000,C-1039,BROKERAGE,USD,5793.39,OPEN,2019-01-08 15:41:49,B-72
A-5001,C-2191,SAVINGS,USD,483.71,CLOSED,2020-11-12,B-184
A-5002,C-2510,SAVINGS,USD,3247.48,OPEN,2024-12-27 19:36:32,B-88
A-5003,C-1617,SAVINGS,USD,584.49,OPEN,2019-10-23 08:14:53,B-99
A-5004,C-1280,CHECKING,USD,3580.42,CLOSED,2019-02-09,B-16
A-5005,C-1941,SAVINGS,USD,1830.77,OPEN,09/10/2018,B-44
A-5006,C-2652,CREDIT,USD,1981.82,OPEN,2018-06-23 02:50:32,B-124
