login_id,customer_id,device_id,geo_id,ts,channel,result
L-11809,C-2439,D-4053,G-5599,09/14/2024 12:05,IVR,MFA_CHALLENGE
L-11810,C-1221,D-4797,G-5578,2025-01-10 13:45:24,IVR,FAIL
L-11811,C-1570,D-4346,G-6290,2024-03-25 05:44:21,WEB,FAIL
L-11812,C-2172,D-4728,G-6257,02/16/2025 08:24,IVR,SUCCESS
L-11813,C-2837,D-4401,G-5441,2024-10-29 05:33:17,WEB,FAIL
L-11814,C-2818,D-4327,G-5768,03/02/2024 09:03,WEB,FAIL
L-11815,C-1705,D-4506,G-5121,2024-08-08,WEB,MFA_CHALLENGE
L-11816,C-2609,D-4384,G-6497,2024-04-11T08:20:09,MOBILE,MFA_CHALLENGE
L-11817,C-2745,D-4118,G-5206,06/07/2024 19:50,IVR,MFA_CHALLENGE
L-11818,C-2918,D-4259,G-6398,2024-06-01T10:50:10,MOBILE,MFA_CHALLENGE
L-11819,C-2288,D-4229,G-6359,07/28/2024 19:36,MOBILE,MFA_CHALLENGE
L-11820,C-1452,D-4152,G-5556,03/30/2025,MOBILE,SUCCESS
L-11821,C-1065,D-4687,G-5912,2024-02-05,MOBILE,SUCCESS
L-11822,C-2545,D-4322,G-5908,2024-12-16 04:13:58,IVR,FAIL
L-11823,C-2360,D-4011,G-5843,2025-01-10,MOBILE,FAIL
L-11824,C-1668,D-4223,G-5515,2024-03-14,WEB,MFA_CHALLENGE
L-11825,C-2254,D-4786,G-6124,02/22/2025 14:44,IVR,SUCCESS
L-11826,C-2101,D-4635,G-5349,01/29/2024,WEB,MFA_CHALLENGE
L-11827,C-1303,D-4218,G-5471,10/20/2024 13:29,IVR,FAIL
L-11828,C-1329,D-4168,G-5330,02/10/2024,WEB,FAIL
L-11829,C-2286,D-4630,G-5386,02/05/2025,IVR,MFA_CHALLENGE
L-11830,C-2692,D-4239,G-6124,2025-01-19,MOBILE,SUCCESS
L-11831,C-2630,D-4699,G-5874,2024-09-25 21:22:30,MOBILE,FAIL
L-11832,C-2273,D-4469,G-5885,2025-03-20,IVR,SUCCESS
L-11833,C-1744,D-4068,G-5968,2024-03-10,MOBILE,MFA_CHALLENGE
L-11834,C-1634,D-4174,G-6443,2024-01-07T15:01:30,IVR,MFA_CHALLENGE
L-11835,C-2687,D-4578,G-6227,2024-12-17T13:47:14,MOBILE,MFA_CHALLENGE
L-11836,C-1913,D-4027,G-5330,2024-03-28T06:33:41,MOBILE,FAIL
L-11837,C-1306,D-4522,G-5286,2024-07-03 17:13:36,MOBILE,MFA_CHALLENGE
L-11838,C-2642,D-4496,G-5502,2025-06-03,WEB,SUCCESS
L-11839,C-2834,D-4254,G-6343,2024-08-15,MOBILE,SUCCESS
L-11840,C-2716,D-4121,G-5998,03/30/2025,MOBILE,FAIL
L-11841,C-2377,D-4533,G-5042,03/22/2025 20:50,IVR,FAIL
L-11842,C-1003,D-4265,G-5273,2024-04-17,WEB,SUCCESS
L-11843,C-2642,D-4774,G-6158,12/07/2024,WEB,MFA_CHALLENGE
L-11844,C-1153,D-4057,G-5196,2024-09-20,MOBILE,SUCCESS
L-11845,C-2365,D-4026,G-6147,2024-06-05 12:14:10,MOBILE,FAIL
L-11846,C-2621,D-4356,G-5986,2024-09-17T17:15:23,IVR,FAIL
L-11847,C-2170,D-4130,G-6356,06/13/2024,WEB,FAIL
L-11848,C-2815,D-4264,G-5413,2024-05-29,WEB,SUCCESS
L-11849,C-2419,D-4496,G-5508,2024-10-13T13:41:42,WEB,FAIL
L-11850,C-1847,D-4176,G-5960,07/21/2024 20:06,WEB,SUCCESS
L-11851,C-1941,D-4525,G-5772,05/01/2024,MOBILE,MFA_CHALLENGE
L-11852,C-1110,D-4024,G-6048,01/21/2025 08:05,WEB,SUCCESS
L-11853,C-2879,D-4537,G-6387,2025-03-03,WEB,SUCCESS
L-11854,C-2476,D-4381,G-5315,2024-04-20T19:00:54,IVR,FAIL
L-11855,C-2447,D-4208,G-5328,04/05/2024,IVR,MFA_CHALLENGE
L-11856,C-2717,D-4782,G-6400,06/10/2025 23:39,WEB,MFA_CHALLENGE
L-11857,C-2138,D-4328,G-6029,2025-02-05T01:30:32,IVR,MFA_CHALLENGE
L-11858,C-2015,D-4563,G-5418,01/08/2024 22:58,IVR,SUCCESS
L-11859,C-2165,D-4435,G-5430,2024-06-18T20:14:46,MOBILE,SUCCESS
L-11860,C-1623,D-4682,G-5045,2024-06-09T10:09:22,IVR,MFA_CHALLENGE
L-11861,C-2951,D-4434,G-5991,2024-11-23,WEB,SUCCESS
L-11862,C-1578,D-4062,G-6056,03/23/2024,MOBILE,MFA_CHALLENGE
L-11863,C-1384,D-4448,G-5073,2024-02-02,MOBILE,SUCCESS
L-11864,C-1695,D-4007,G-5912,2024-07-05T01:56:10,WEB,MFA_CHALLENGE
L-11865,C-2412,D-4304,G-6165,2024-06-30 04:56:52,MOBILE,MFA_CHALLENGE
L-11866,C-1920,D-4367,G-6044,07/07/2025,IVR,MFA_CHALLENGE
L-11867,C-1737,D-4586,G-5867,2025-06-19,WEB,SUCCESS
L-11868,C-2327,D-4405,G-6188,03/08/2024 14:45,WEB,FAIL
L-11869,C-1714,D-4273,G-5886,2024-10-20,IVR,FAIL
L-11870,C-1185,D-4139,G-5591,2025-07-18 10:48:41,MOBILE,FAIL
L-11871,C-2487,D-4381,G-6242,2025-01-13,WEB,SUCCESS
L-11872,C-1287,D-4313,G-5103,2025-07-30T12:59:52,WEB,FAIL
L-11873,C-2451,D-4475,G-5709,2024-12-24,WEB,MFA_CHALLENGE
L-11874,C-1732,D-4630,G-5013,2025-03-27 02:32:10,WEB,FAIL
L-11875,C-2829,D-4536,G-5754,05/12/2024 08:02,IVR,FAIL
L-11876,C-1182,D-4402,G-6134,2025-01-03 10:43:58,MOBILE,SUCCESS
L-11877,C-2467,D-4197,G-6342,2024-05-01,WEB,FAIL
L-11878,C-1322,D-4421,G-6233,2025-02-27T16:20:44,MOBILE,FAIL
L-11879,C-1313,D-4533,G-5138,07/12/2024 15:19,WEB,MFA_CHALLENGE
L-11880,C-1582,D-4616,G-5016,2025-05-30T16:02:08,WEB,MFA_CHALLENGE
L-11881,C-2323,D-4646,G-5648,2024-08-21,WEB,SUCCESS
L-11882,C-2394,D-4706,G-5458,2024-08-19,WEB,SUCCESS
L-11883,C-1520,D-4628,G-6296,06/19/2025,IVR,FAIL
L-11884,C-2956,D-4493,G-5350,09/20/2024 08:16,WEB,MFA_CHALLENGE
L-11885,C-1814,D-4592,G-5117,2025-06-15 04:55:50,MOBILE,MFA_CHALLENGE
L-11886,C-2909,D-4107,G-6316,2025-04-30 20:08:29,IVR,SUCCESS
L-11887,C-1701,D-4053,G-5511,2024-03-29,MOBILE,FAIL
L-11888,C-2100,D-4694,G-5978,2025-01-31 11:01:11,WEB,MFA_CHALLENGE
L-11889,C-1162,D-4022,G-6392,2024-12-06 00:42:02,WEB,FAIL
L-11890,C-1291,D-4132,G-6386,08/15/2024,MOBILE,FAIL
L-11891,C-2857,D-4014,G-6054,03/11/2024 08:29,IVR,FAIL
L-11892,C-1034,D-4142,G-5076,2025-01-31 04:08:13,WEB,FAIL
L-11893,C-2940,D-4590,G-5864,2024-04-08 13:58:01,WEB,SUCCESS
L-11894,C-1254,D-4386,G-5308,2024-12-08 01:13:05,MOBILE,SUCCESS
L-11895,C-2253,D-4480,G-5935,12/13/2024,IVR,FAIL
L-11896,C-2433,D-4236,G-5602,11/25/2024,MOBILE,MFA_CHALLENGE
L-11897,C-2112,D-4761,G-6024,03/20/2024,MOBILE,MFA_CHALLENGE
L-11898,C-1599,D-4640,G-5408,2025-04-07,WEB,MFA_CHALLENGE
L-11899,C-2981,D-4140,G-5246,09/30/2024,MOBILE,MFA_CHALLENGE
L-11900,C-2053,D-4638,G-6171,2024-06-17 11:47:33,WEB,MFA_CHALLENGE
L-11901,C-1568,D-4186,G-6066,03/28/2024,IVR,SUCCESS
L-11902,C-2791,D-4039,G-5191,05/31/2024 04:21,IVR,SUCCESS
L-11903,C-2538,D-4572,G-5969,10/16/2024,WEB,MFA_CHALLENGE
L-11904,C-2266,D-4559,G-6258,03/15/2024,MOBILE,FAIL
L-11905,C-1668,D-4680,G-6296,2025-07-02,MOBILE,FAIL
L-11906,C-2302,D-4060,G-5506,03/31/2024,IVR,SUCCESS
L-11907,C-1138,D-4226,G-5239,2025-02-04T13:13:01,MOBILE,FAIL
L-11908,C-2127,D-4541,G-6441,2025-01-10T00:15:47,WEB,MFA_CHALLENGE
L-11909,C-1682,D-4015,G-5280,2025-07-17,MOBILE,MFA_CHALLENGE
L-11910,C-1606,D-4149,G-5553,2024-07-24,IVR,MFA_CHALLENGE
L-11911,C-2184,D-4609,G-5324,09/28/2024,IVR,MFA_CHALLENGE
L-11912,C-1690,D-4207,G-6278,2024-04-11T06:20:00,MOBILE,SUCCESS
L-11913,C-1190,D-4438,G-5944,2025-02-13,IVR,FAIL
L-11914,C-2604,D-4507,G-6225,2025-01-12 04:48:29,WEB,FAIL
L-11915,C-2373,D-4582,G-6059,03/31/2025,MOBILE,MFA_CHALLENGE
L-11916,C-2341,D-4762,G-6098,2024-11-12T21:49:44,WEB,MFA_CHALLENGE
L-11917,C-2248,D-4633,G-5382,2025-04-25 15:30:31,WEB,SUCCESS
L-11918,C-2459,D-4329,G-5010,2024-04-11 03:01:22,MOBILE,SUCCESS
L-11919,C-2844,D-4653,G-6371,2024-10-06T02:28:55,MOBILE,FAIL
L-11920,C-1891,D-4536,G-5895,2024-12-03 23:16:25,MOBILE,SUCCESS
L-11921,C-1623,D-4412,G-5486,2024-10-27 23:27:02,MOBILE,MFA_CHALLENGE
L-11922,C-2803,D-4021,G-6176,2025-01-03 12:05:42,WEB,MFA_CHALLENGE
L-11923,C-1780,D-4321,G-5836,01/24/2025,MOBILE,MFA_CHALLENGE
L-11924,C-2790,D-4487,G-5244,2024-03-25,WEB,MFA_CHALLENGE
L-11925,C-2167,D-4195,G-5448,2024-03-25T08:50:42,MOBILE,FAIL
L-11926,C-1310,D-4324,G-6202,02/09/2025 12:41,IVR,FAIL
L-11927,C-2965,D-4771,G-5378,2024-04-21 10:31:25,WEB,SUCCESS
L-11928,C-2955,D-4116,G-5733,2024-05-14T02:55:56,IVR,MFA_CHALLENGE
L-11929,C-2622,D-4688,G-6129,12/18/2024,MOBILE,MFA_CHALLENGE
L-11930,C-2403,D-4784,G-5498,2024-08-03T04:50:59,IVR,MFA_CHALLENGE
L-11931,C-1037,D-4035,G-5771,05/29/2025 18:36,WEB,SUCCESS
L-11932,C-1315,D-4517,G-5534,2025-04-05 14:01:37,MOBILE,SUCCESS
L-11933,C-2678,D-4021,G-5463,04/13/2025,WEB,FAIL
L-11934,C-1873,D-4655,G-6158,06/30/2025,IVR,SUCCESS
L-11935,C-1725,D-4651,G-5117,10/13/2024,MOBILE,SUCCESS
L-11936,C-2114,D-4144,G-6489,2024-03-25 19:27:20,MOBILE,MFA_CHALLENGE
L-11937,C-1241,D-4718,G-6468,2024-09-26 00:17:59,IVR,FAIL
L-11938,C-1598,D-4755,G-5023,2024-02-03T17:28:01,WEB,SUCCESS
L-11939,C-2878,D-4789,G-5589,2024-10-21 23:40:09,WEB,MFA_CHALLENGE
L-11940,C-2284,D-4119,G-5959,12/16/2024 07:47,IVR,FAIL
L-11941,C-1396,D-4274,G-5326,2024-07-20T03:55:57,IVR,SUCCESS
L-11942,C-1373,D-4392,G-6309,2024-03-02 12:54:08,IVR,MFA_CHALLENGE
L-11943,C-2956,D-4724,G-5423,07/05/2025 17:35,WEB,MFA_CHALLENGE
L-11944,C-2185,D-4084,G-5237,2025-04-16,MOBILE,FAIL
L-11945,C-2087,D-4043,G-5685,02/05/2025 15:09,IVR,SUCCESS
L-11946,C-2293,D-4165,G-5672,2024-07-15 08:25:34,IVR,FAIL
L-11947,C-1851,D-4720,G-5959,04/18/2024,IVR,FAIL
L-11948,C-1513,D-4480,G-5248,2025-01-27,MOBILE,SUCCESS
L-11949,C-2531,D-4704,G-5094,10/19/2024,WEB,SUCCESS
L-11950,C-1063,D-4495,G-5491,06/08/2025 06:26,IVR,MFA_CHALLENGE
L-11951,C-1097,D-4115,G-5526,2024-05-28T11:47:43,WEB,MFA_CHALLENGE
L-11952,C-1387,D-4765,G-5805,2024-07-20,IVR,FAIL
L-11953,C-2151,D-4324,G-6456,10/21/2024,WEB,SUCCESS
L-11954,C-1947,D-4279,G-6375,04/08/2024,WEB,FAIL
L-11955,C-2633,D-4312,G-6291,10/14/2024 00:42,WEB,FAIL
L-11956,C-1747,D-4537,G-5153,11/06/2024 08:47,IVR,SUCCESS
L-11957,C-1545,D-4236,G-6136,2024-05-14,MOBILE,MFA_CHALLENGE
L-11958,C-1107,D-4736,G-5885,2024-05-16 04:05:18,IVR,FAIL
L-11959,C-1818,D-4317,G-6338,2024-01-18T07:23:07,IVR,MFA_CHALLENGE
L-11960,C-2383,D-4375,G-5632,04/21/2024 19:49,IVR,FAIL
L-11961,C-1680,D-4721,G-6321,2025-03-11T13:03:14,MOBILE,SUCCESS
L-11962,C-2826,D-4544,G-5140,2025-01-23,IVR,MFA_CHALLENGE
L-11963,C-2783,D-4624,G-5708,2024-05-18 04:29:36,IVR,FAIL
L-11964,C-1648,D-4072,G-6323,2024-02-22,IVR,SUCCESS
L-11965,C-1260,D-4565,G-5518,2024-04-22,MOBILE,MFA_CHALLENGE
L-11966,C-2609,D-4457,G-5545,2024-12-20T11:56:47,IVR,SUCCESS
L-11967,C-1547,D-4276,G-5220,11/15/2024,MOBILE,MFA_CHALLENGE
L-11968,C-1154,D-4518,G-5661,10/08/2024 03:33,WEB,FAIL
L-11969,C-1424,D-4595,G-5732,2024-08-25 11:58:29,IVR,SUCCESS
L-11970,C-1061,D-4066,G-6092,2025-07-07 07:21:02,MOBILE,FAIL
L-11971,C-1248,D-4509,G-5522,2025-01-31,MOBILE,FAIL
L-11972,C-1375,D-4013,G-6335,11/16/2024,WEB,SUCCESS
L-11973,C-1934,D-4651,G-5487,2024-07-16 05:15:50,WEB,SUCCESS
L-11974,C-1762,D-4537,G-5523,01/09/2025 18:55,MOBILE,SUCCESS
L-11975,C-2504,D-4318,G-5287,2024-10-29T14:42:05,MOBILE,MFA_CHALLENGE
L-11976,C-2375,D-4258,G-6043,2024-11-03T19:31:28,IVR,MFA_CHALLENGE
L-11977,C-2715,D-4372,G-5709,2025-01-31,WEB,MFA_CHALLENGE
L-11978,C-2599,D-4540,G-5868,2024-11-23,IVR,FAIL
L-11979,C-2164,D-4096,G-6229,2024-05-28,IVR,MFA_CHALLENGE
L-11980,C-1194,D-4691,G-5505,08/31/2024 12:42,MOBILE,MFA_CHALLENGE
L-11981,C-1873,D-4125,G-6456,01/28/2024,MOBILE,FAIL
L-11982,C-1716,D-4107,G-5739,2024-01-21T20:25:35,WEB,FAIL
L-11983,C-2853,D-4269,G-5562,05/29/2025 12:49,WEB,SUCCESS
L-11984,C-1905,D-4469,G-5381,2025-06-07T04:20:51,WEB,SUCCESS
L-11985,C-1519,D-4737,G-5928,2024-05-02T09:53:55,IVR,MFA_CHALLENGE
L-11986,C-2469,D-4219,G-5624,2024-11-25T09:57:31,MOBILE,SUCCESS
L-11987,C-2714,D-4107,G-5402,03/19/2024,MOBILE,MFA_CHALLENGE
L-11988,C-1733,D-4593,G-6361,2024-10-10,WEB,FAIL
L-11989,C-1105,D-4766,G-5952,05/14/2024,WEB,MFA_CHALLENGE
L-11990,C-1373,D-4523,G-5555,2024-09-27 06:48:12,WEB,SUCCESS
L-11991,C-1231,D-4106,G-5043,2024-08-15,MOBILE,MFA_CHALLENGE
L-11992,C-2081,D-4342,G-5081,09/18/2024,WEB,MFA_CHALLENGE
L-11993,C-1123,D-4607,G-5437,2024-03-22 00:15:17,WEB,FAIL
L-11994,C-2497,D-4613,G-5617,2025-07-13T14:44:59,MOBILE,FAIL
L-11995,C-2368,D-4318,G-5869,07/20/2025 18:37,WEB,SUCCESS
L-11996,C-2669,D-4715,G-5865,07/27/2025,IVR,FAIL
L-11997,C-3000,D-4531,G-6323,06/01/2025,WEB,SUCCESS
L-11998,C-2911,D-4340,G-5603,09/11/2024,WEB,MFA_CHALLENGE
L-11999,C-1727,D-4579,G-5795,2025-05-16T14:15:18,WEB,MFA_CHALLENGE
L-12000,C-1630,D-4424,G-5639,2024-04-04 06:41:28,WEB,MFA_CHALLENGE
L-12001,C-2174,D-4196,G-5935,2024-02-11,IVR,MFA_CHALLENGE
L-12002,C-2763,D-4081,G-5537,08/15/2024,IVR,FAIL
L-12003,C-1604,D-4016,G-6333,11/30/2024,WEB,FAIL
L-12004,C-1475,D-4094,G-6284,03/25/2024 19:13,WEB,SUCCESS
L-12005,C-2547,D-4153,G-5686,2025-01-11 00:04:16,MOBILE,MFA_CHALLENGE
L-12006,C-1728,D-4658,G-6272,01/06/2024 07:05,MOBILE,SUCCESS
L-12007,C-2729,D-4269,G-6280,2025-04-05,IVR,MFA_CHALLENGE
L-12008,C-2389,D-4632,G-5969,2024-01-09 22:36:59,MOBILE,MFA_CHALLENGE
L-12009,C-1133,D-4023,G-6262,09/09/2024,IVR,SUCCESS
L-12010,C-1415,D-4771,G-5057,02/28/2024,IVR,MFA_CHALLENGE
L-12011,C-2446,D-4390,G-5095,2025-05-08,WEB,MFA_CHALLENGE
L-12012,C-1879,D-4642,G-6064,2025-04-10T20:53:00,MOBILE,MFA_CHALLENGE
L-12013,C-2702,D-4297,G-5010,2024-09-05,MOBILE,MFA_CHALLENGE
L-12014,C-1755,D-4508,G-5024,03/30/2025,MOBILE,FAIL
L-12015,C-2067,D-4765,G-5306,2024-12-12,MOBILE,SUCCESS
L-12016,C-1249,D-4349,G-5136,2025-07-21,IVR,MFA_CHALLENGE
L-12017,C-2008,D-4681,G-5643,2024-03-11 14:57:20,MOBILE,MFA_CHALLENGE
L-12018,C-2861,D-4334,G-5772,2024-08-21,IVR,MFA_CHALLENGE
L-12019,C-2584,D-4338,G-5741,2024-04-10 17:59:15,IVR,FAIL
L-12020,C-2084,D-4239,G-6011,2024-12-17T19:45:13,MOBILE,FAIL
L-12021,C-2562,D-4050,G-5226,02/19/2024 21:10,MOBILE,MFA_CHALLENGE
L-12022,C-2354,D-4313,G-5622,12/20/2024,WEB,MFA_CHALLENGE
L-12023,C-1006,D-4597,G-5857,2025-05-18T17:03:26,MOBILE,MFA_CHALLENGE
L-12024,C-1368,D-4605,G-5789,2024-09-28T19:54:52,MOBILE,FAIL
L-12025,C-2241,D-4534,G-6159,2025-07-27T10:16:47,IVR,FAIL
L-12026,C-1756,D-4114,G-5130,03/05/2024,WEB,FAIL
L-12027,C-1706,D-4621,G-5698,06/07/2025,WEB,SUCCESS
L-12028,C-2180,D-4030,G-5419,2025-02-01,IVR,FAIL
L-12029,C-2650,D-4484,G-5219,2025-03-14 03:16:02,IVR,MFA_CHALLENGE
L-12030,C-1024,D-4525,G-5922,2024-10-28 13:41:33,MOBILE,MFA_CHALLENGE
L-12031,C-1651,D-4134,G-5124,2024-11-28,WEB,MFA_CHALLENGE
L-12032,C-1815,D-4375,G-5777,2024-12-19,WEB,MFA_CHALLENGE
L-12033,C-1391,D-4260,G-6196,05/30/2024 18:11,IVR,MFA_CHALLENGE
L-12034,C-2330,D-4238,G-5908,07/26/2025,MOBILE,MFA_CHALLENGE
L-12035,C-1640,D-4634,G-5409,2024-02-16T16:04:51,WEB,FAIL
L-12036,C-1615,D-4528,G-6146,2024-12-22T12:22:08,MOBILE,SUCCESS
L-12037,C-1364,D-4041,G-5853,2025-04-04,IVR,SUCCESS
L-12038,C-1861,D-4375,G-6322,2024-05-05 02:45:17,WEB,SUCCESS
L-12039,C-2362,D-4687,G-5434,08/27/2024 08:38,WEB,FAIL
L-12040,C-1035,D-4197,G-5942,2025-01-09 19:49:49,WEB,SUCCESS
L-12041,C-1549,D-4258,G-6254,05/23/2025 21:55,WEB,MFA_CHALLENGE
L-12042,C-2708,D-4773,G-5039,2025-05-31,MOBILE,FAIL
L-12043,C-1034,D-4566,G-5121,2024-02-16T19:21:03,WEB,SUCCESS
L-12044,C-2755,D-4346,G-5356,2025-07-09,WEB,FAIL
L-12045,C-1944,D-4212,G-5085,03/29/2025 20:02,WEB,FAIL
L-12046,C-1533,D-4663,G-6370,2025-06-14 22:55:41,MOBILE,FAIL
L-12047,C-2488,D-4180,G-5262,2025-07-14 21:13:27,MOBILE,SUCCESS
L-12048,C-2449,D-4402,G-5995,2025-05-06T07:17:34,IVR,SUCCESS
L-12049,C-1122,D-4596,G-5871,2024-01-14 03:14:09,WEB,SUCCESS
L-12050,C-2004,D-4131,G-5445,12/28/2024,IVR,SUCCESS
L-12051,C-1512,D-4734,G-5182,2024-01-07 12:08:59,IVR,FAIL
L-12052,C-1099,D-4274,G-5869,2025-05-29T02:37:19,MOBILE,MFA_CHALLENGE
L-12053,C-2332,D-4162,G-5616,03/05/2024 14:59,WEB,MFA_CHALLENGE
L-12054,C-2174,D-4260,G-5251,2024-04-08 15:45:02,IVR,MFA_CHALLENGE
L-12055,C-1934,D-4131,G-5061,2024-12-02 04:46:22,IVR,MFA_CHALLENGE
L-12056,C-1059,D-4083,G-5444,2024-07-11T06:10:40,WEB,MFA_CHALLENGE
L-12057,C-2109,D-4228,G-6347,02/07/2024 04:05,IVR,FAIL
L-12058,C-2502,D-4120,G-5247,2025-02-04,IVR,FAIL
L-12059,C-1851,D-4276,G-5860,2025-02-12T01:00:17,WEB,SUCCESS
L-12060,C-2422,D-4145,G-6281,05/09/2024,MOBILE,SUCCESS
L-12061,C-2773,D-4075,G-5928,11/21/2024 00:28,MOBILE,MFA_CHALLENGE
L-12062,C-1143,D-4043,G-5805,01/12/2024,WEB,MFA_CHALLENGE
L-12063,C-2418,D-4355,G-5663,04/20/2024,WEB,MFA_CHALLENGE
L-12064,C-1134,D-4150,G-5777,01/14/2025,IVR,SUCCESS
L-12065,C-1423,D-4240,G-6013,2024-01-27T13:15:56,MOBILE,SUCCESS
L-12066,C-1815,D-4220,G-5494,2024-07-22T13:41:05,IVR,FAIL
L-12067,C-1955,D-4696,G-6130,12/03/2024 15:10,IVR,SUCCESS
L-12068,C-2237,D-4378,G-5750,2024-10-31,WEB,FAIL
L-12069,C-1223,D-4718,G-5374,04/09/2025,WEB,FAIL
L-12070,C-2548,D-4310,G-5079,02/14/2025,MOBILE,MFA_CHALLENGE
L-12071,C-1887,D-4518,G-6163,06/19/2024,WEB,FAIL
L-12072,C-1149,D-4072,G-5161,2025-05-03 19:39:58,MOBILE,SUCCESS
L-12073,C-2767,D-4344,G-5345,2025-03-23 11:28:53,MOBILE,SUCCESS
L-12074,C-1427,D-4276,G-5915,2024-04-06,MOBILE,SUCCESS
L-12075,C-2916,D-4468,G-5993,07/19/2024,MOBILE,MFA_CHALLENGE
L-12076,C-1937,D-4720,G-5679,2025-05-25 16:14:19,IVR,SUCCESS
L-12077,C-2784,D-4586,G-6395,05/28/2025 20:58,WEB,MFA_CHALLENGE
L-12078,C-1975,D-4777,G-5949,01/31/2024 08:49,MOBILE,SUCCESS
L-12079,C-1930,D-4641,G-6095,2025-04-08T17:44:02,IVR,MFA_CHALLENGE
L-12080,C-2011,D-4044,G-6391,2024-10-04T09:36:58,MOBILE,FAIL
L-12081,C-2422,D-4315,G-5439,2024-09-30,MOBILE,FAIL
L-12082,C-1114,D-4582,G-5033,2024-01-18 07:39:26,IVR,FAIL
L-12083,C-2475,D-4381,G-5986,2025-02-23T14:24:12,MOBILE,MFA_CHALLENGE
L-12084,C-2256,D-4164,G-6466,2024-10-24 19:43:54,MOBILE,FAIL
L-12085,C-2079,D-4073,G-5695,09/06/2024,MOBILE,SUCCESS
L-12086,C-2309,D-4137,G-5828,2024-08-02,MOBILE,SUCCESS
L-12087,C-1312,D-4582,G-6325,2024-08-04 06:54:36,WEB,MFA_CHALLENGE
L-12088,C-2852,D-4177,G-5231,02/22/2025 21:59,MOBILE,MFA_CHALLENGE
L-12089,C-2648,D-4799,G-5223,2024-03-09 04:22:36,IVR,FAIL
L-12090,C-2953,D-4407,G-5575,2025-04-13T03:26:22,WEB,FAIL
L-12091,C-2603,D-4146,G-5513,09/16/2024,WEB,SUCCESS
L-12092,C-2751,D-4236,G-6165,2025-01-09,MOBILE,SUCCESS
L-12093,C-2951,D-4269,G-5921,2025-02-18T16:03:15,MOBILE,MFA_CHALLENGE
L-12094,C-1784,D-4732,G-5156,2024-12-23T00:51:06,IVR,FAIL
L-12095,C-1570,D-4170,G-5895,2024-09-16,IVR,SUCCESS
L-12096,C-2377,D-4663,G-5490,2024-09-22 15:48:04,IVR,FAIL
L-12097,C-1005,D-4651,G-6052,02/19/2025 12:27,MOBILE,MFA_CHALLENGE
L-12098,C-1016,D-4242,G-5762,06/29/2024 05:43,WEB,FAIL
L-12099,C-1396,D-4793,G-5121,05/02/2024 18:50,IVR,MFA_CHALLENGE
L-12100,C-1157,D-4195,G-5949,2025-06-08 05:55:29,WEB,MFA_CHALLENGE
L-12101,C-1718,D-4582,G-6475,2025-01-23T05:31:03,IVR,SUCCESS
L-12102,C-2857,D-4744,G-5639,2024-02-26T16:21:08,IVR,FAIL
L-12103,C-2956,D-4425,G-6120,05/15/2024 19:58,IVR,MFA_CHALLENGE
L-12104,C-2223,D-4150,G-5738,02/19/2025 19:23,IVR,FAIL
L-12105,C-1551,D-4689,G-6417,2024-11-22,WEB,FAIL
L-12106,C-1280,D-4216,G-5466,2025-04-12,WEB,FAIL
L-12107,C-1057,D-4628,G-5095,06/29/2025,IVR,MFA_CHALLENGE
L-12108,C-1483,D-4113,G-5818,2024-02-03,WEB,FAIL
L-12109,C-1714,D-4459,G-5793,2025-04-09,IVR,MFA_CHALLENGE
L-12110,C-1271,D-4548,G-5334,2024-11-01T21:19:13,WEB,MFA_CHALLENGE
L-12111,C-1379,D-4759,G-5436,2024-05-20T20:45:26,IVR,FAIL
L-12112,C-2082,D-4755,G-6188,2024-07-21,WEB,FAIL
L-12113,C-1728,D-4623,G-6422,2024-09-29,MOBILE,FAIL
L-12114,C-1619,D-4715,G-5017,2024-05-01T11:36:26,MOBILE,FAIL
L-12115,C-2915,D-4209,G-5201,2024-11-25T18:57:45,MOBILE,FAIL
L-12116,C-2231,D-4191,G-5193,11/05/2024 03:14,WEB,SUCCESS
L-12117,C-2214,D-4269,G-6300,2025-01-24,WEB,MFA_CHALLENGE
L-12118,C-2414,D-4626,G-5658,12/28/2024,IVR,FAIL
L-12119,C-2631,D-4497,G-5492,2025-02-11 20:01:21,WEB,FAIL
L-12120,C-1900,D-4040,G-5590,2025-07-20,WEB,MFA_CHALLENGE
L-12121,C-1114,D-4657,G-5172,01/04/2024 08:09,WEB,MFA_CHALLENGE
L-12122,C-1062,D-4243,G-5517,04/27/2025,IVR,SUCCESS
L-12123,C-1922,D-4508,G-5230,2024-07-15 23:28:17,WEB,SUCCESS
L-12124,C-1807,D-4046,G-5263,04/12/2025 16:33,MOBILE,FAIL
L-12125,C-2252,D-4622,G-5583,2024-06-28T18:56:44,MOBILE,SUCCESS
L-12126,C-2099,D-4564,G-5164,2024-08-02T01:50:34,MOBILE,SUCCESS
L-12127,C-2948,D-4582,G-5703,2025-04-07,WEB,SUCCESS
L-12128,C-1648,D-4799,G-5814,2024-07-16 14:22:48,IVR,SUCCESS
L-12129,C-1135,D-4014,G-5179,2025-06-25T02:35:31,IVR,FAIL
L-12130,C-2846,D-4068,G-5585,01/14/2024 00:23,WEB,FAIL
L-12131,C-1645,D-4270,G-6480,2024-02-15T23:53:00,MOBILE,FAIL
L-12132,C-1520,D-4375,G-5299,2024-02-06,MOBILE,SUCCESS
L-12133,C-1126,D-4460,G-5500,05/28/2025,MOBILE,SUCCESS
