txn_id,src_account_id,dst_account_id,amount,currency,channel,ts,status,merchant_id
T-6815,A-2485,A-2136,302.59,USD,ONLINE,2023-10-21T16:28:20,SUCCESS,M-3028
T-6816,A-2301,A-2471,4177.09,USD,MOBILE,2025-02-07T20:29:22,SUCCESS,M-3036
T-6817,A-2215,A-2229,3736.24,USD,ATM,2025-06-10T13:37:41,FAILED,M-3014
T-6818,A-2026,A-2434,275.15,USD,WIRE,2025-05-25T16:21:22,SUCCESS,M-3095
T-6819,A-2488,A-2608,155.78,USD,ATM,2024-02-09T16:11:22,SUCCESS,M-3040
T-6820,A-2250,A-2078,2848.07,USD,ATM,2025-03-05T07:20:09,SUCCESS,M-3003
T-6821,A-2481,A-2143,2639.61,USD,MOBILE,2025-08-03T09:30:29,FAILED,M-3191
T-6822,A-2345,A-2454,3477.76,USD,POS,2024-06-24T12:08:55,SUCCESS,M-3165
T-6823,A-2061,A-2657,3022.85,USD,WIRE,2024-10-30T23:47:21,SUCCESS,M-3008
T-6824,A-2011,A-2405,3401.12,USD,WIRE,2024-06-01T02:42:15,PENDING,M-3108
T-6825,A-2264,A-2585,1533.64,USD,MOBILE,2024-12-07T20:13:04,SUCCESS,M-3128
T-6826,A-2278,A-2094,1890.91,USD,ATM,2024-01-20T19:36:22,FAILED,M-3133
T-6827,A-2633,A-2057,1964.49,USD,WIRE,2023-11-14T08:25:56,SUCCESS,M-3056
T-6828,A-2479,A-2488,3265.24,USD,MOBILE,2024-06-10T01:15:56,SUCCESS,M-3080
T-6829,A-2055,A-2380,2123.99,USD,POS,2025-04-21T04:23:42,SUCCESS,M-3165
T-6830,A-2079,A-2371,3895.09,USD,POS,2025-03-31T03:46:13,SUCCESS,M-3154
T-6831,A-2288,A-2166,536.79,USD,WIRE,2025-02-27T12:44:29,SUCCESS,M-3138
T-6832,A-2316,A-2192,1012.62,USD,ATM,2023-12-10T09:41:06,FAILED,M-3141
T-6833,A-2087,A-2583,229.15,USD,POS,2024-06-29T05:58:54,SUCCESS,M-3144
T-6834,A-2322,A-2095,47.35,USD,ONLINE,2023-12-04T06:59:11,FAILED,M-3079
T-6835,A-2512,A-2199,3760.45,USD,ATM,2023-11-08T13:43:08,PENDING,M-3080
T-6836,A-2690,A-2099,2039.4,USD,POS,2025-01-17T14:41:52,PENDING,M-3084
T-6837,A-2153,A-2024,3981.37,USD,WIRE,2025-01-16T04:38:09,SUCCESS,M-3150
T-6838,A-2297,A-2165,3413.46,USD,POS,2023-09-22T08:02:31,PENDING,M-3038
T-6839,A-2237,A-2220,3272.83,USD,WIRE,2024-09-02T23:38:27,PENDING,M-3174
T-6840,A-2623,A-2667,4651.48,USD,MOBILE,2025-06-10T02:18:55,SUCCESS,M-3133
T-6841,A-2347,A-2297,3119.24,USD,POS,2024-04-12T02:41:44,PENDING,M-3092
T-6842,A-2699,A-2396,1048.06,USD,WIRE,2025-03-01T11:48:00,SUCCESS,M-3061
T-6843,A-2156,A-2580,4972.05,USD,POS,2025-07-24T10:22:47,SUCCESS,M-3160
T-6844,A-2316,A-2560,2497.07,USD,ONLINE,2023-10-29T09:50:52,SUCCESS,M-3022
T-6845,A-2302,A-2165,1404.19,USD,ONLINE,2024-03-13T02:57:33,SUCCESS,M-3017
T-6846,A-2072,A-2183,3860.84,USD,MOBILE,2025-05-01T10:46:18,FAILED,M-3181
T-6847,A-2452,A-2665,4699.45,USD,MOBILE,2024-03-18T02:19:43,SUCCESS,M-3035
T-6848,A-2372,A-2293,2048.12,USD,ATM,2024-02-13T08:10:09,FAILED,M-3102
T-6849,A-2375,A-2524,4760.46,USD,POS,2023-08-29T12:14:16,PENDING,M-3159
T-6850,A-2423,A-2518,1317.82,USD,WIRE,2025-01-01T05:25:39,PENDING,M-3115
T-6851,A-2058,A-2250,4107.07,USD,ATM,2025-05-23T17:31:28,SUCCESS,M-3179
T-6852,A-2297,A-2384,2852.82,USD,ATM,2023-11-29T03:42:14,FAILED,M-3040
T-6853,A-2473,A-2685,1747.95,USD,WIRE,2023-09-07T09:21:25,FAILED,M-3023
T-6854,A-2111,A-2087,3660.23,USD,MOBILE,2025-05-13T00:50:50,SUCCESS,M-3046
T-6855,A-2411,A-2336,1589.84,USD,MOBILE,2024-06-22T16:35:52,SUCCESS,M-3016
T-6856,A-2487,A-2117,2275.62,USD,ATM,2023-10-28T23:02:10,FAILED,M-3071
T-6857,A-2149,A-2655,1604.33,USD,WIRE,2024-03-28T23:57:28,FAILED,M-3054
T-6858,A-2063,A-2370,4892.91,USD,POS,2025-08-11T16:24:22,SUCCESS,M-3110
T-6859,A-2023,A-2433,1264.1,USD,POS,2024-04-04T19:52:12,SUCCESS,M-3069
T-6860,A-2070,A-2280,413.14,USD,MOBILE,2024-05-28T16:00:58,PENDING,M-3103
T-6861,A-2219,A-2685,924.47,USD,POS,2023-12-15T02:53:04,FAILED,M-3066
T-6862,A-2350,A-2304,997.03,USD,MOBILE,2024-11-27T12:21:31,FAILED,M-3042
T-6863,A-2548,A-2164,2186.74,USD,MOBILE,2025-04-29T23:22:46,SUCCESS,M-3178
T-6864,A-2574,A-2611,393.65,USD,WIRE,2025-06-30T04:31:35,SUCCESS,M-3050
T-6865,A-2331,A-2680,3715.47,USD,POS,2024-12-02T15:47:20,SUCCESS,M-3187
T-6866,A-2469,A-2151,4322.19,USD,MOBILE,2024-06-18T05:37:28,FAILED,M-3127
T-6867,A-2533,A-2003,4716.9,USD,MOBILE,2025-08-18T23:36:04,PENDING,M-3115
T-6868,A-2592,A-2099,1097.02,USD,MOBILE,2024-04-20T03:45:40,PENDING,M-3009
T-6869,A-2559,A-2170,1890.9,USD,ATM,2024-05-26T09:07:17,SUCCESS,M-3153
T-6870,A-2695,A-2590,1854.43,USD,POS,2025-02-26T08:23:41,FAILED,M-3003
T-6871,A-2314,A-2514,3498.09,USD,MOBILE,2024-08-18T21:55:36,FAILED,M-3031
T-6872,A-2360,A-2555,2618.23,USD,POS,2024-04-24T19:33:39,SUCCESS,M-3109
T-6873,A-2469,A-2438,888.59,USD,ATM,2024-03-24T05:27:44,PENDING,M-3095
T-6874,A-2446,A-2390,4226.23,USD,ONLINE,2025-08-19T03:19:33,PENDING,M-3072
T-6875,A-2635,A-2101,4030.67,USD,POS,2024-02-01T14:11:58,PENDING,M-3022
T-6876,A-2016,A-2631,522.86,USD,WIRE,2024-02-08T10:05:29,SUCCESS,M-3105
T-6877,A-2648,A-2454,2908.26,USD,ONLINE,2023-10-19T06:10:06,FAILED,M-3128
T-6878,A-2216,A-2228,2275.88,USD,POS,2024-11-30T20:06:32,SUCCESS,M-3198
T-6879,A-2480,A-2127,4838.24,USD,MOBILE,2025-05-05T14:23:52,PENDING,M-3089
T-6880,A-2405,A-2007,3912.07,USD,ONLINE,2024-12-14T04:12:05,FAILED,M-3095
T-6881,A-2674,A-2270,4193.23,USD,ATM,2025-06-16T22:29:10,SUCCESS,M-3078
T-6882,A-2424,A-2033,136.1,USD,WIRE,2024-09-01T11:28:51,PENDING,M-3003
T-6883,A-2614,A-2325,856.2,USD,MOBILE,2023-11-09T15:52:15,SUCCESS,M-3085
T-6884,A-2569,A-2400,3083.26,USD,POS,2025-05-17T07:27:43,PENDING,M-3049
T-6885,A-2439,A-2131,1955.11,USD,MOBILE,2023-11-29T16:45:55,FAILED,M-3162
T-6886,A-2529,A-2162,1158.69,USD,WIRE,2025-02-07T11:22:12,SUCCESS,M-3111
T-6887,A-2646,A-2590,4215.94,USD,WIRE,2025-06-17T18:47:41,SUCCESS,M-3100
T-6888,A-2330,A-2208,470.86,USD,POS,2024-06-03T01:37:19,PENDING,M-3023
T-6889,A-2607,A-2156,3092.41,USD,POS,2024-02-18T17:03:14,PENDING,M-3007
T-6890,A-2391,A-2025,3672.17,USD,ONLINE,2024-02-18T22:38:44,SUCCESS,M-3190
T-6891,A-2245,A-2668,1488.13,USD,ATM,2025-05-23T10:59:06,PENDING,M-3056
T-6892,A-2387,A-2266,263.49,USD,ATM,2024-03-02T08:06:42,PENDING,M-3168
T-6893,A-2023,A-2653,4335.36,USD,MOBILE,2025-07-15T15:28:24,PENDING,M-3148
T-6894,A-2125,A-2109,1415.9,USD,POS,2024-03-28T10:14:49,SUCCESS,M-3036
T-6895,A-2506,A-2370,1957.05,USD,POS,2025-04-27T16:09:04,FAILED,M-3053
T-6896,A-2075,A-2498,386.18,USD,MOBILE,2024-11-19T13:14:08,FAILED,M-3160
T-6897,A-2648,A-2461,903.13,USD,ATM,2025-08-20T02:52:39,PENDING,M-3041
T-6898,A-2580,A-2646,4274.77,USD,ONLINE,2024-08-10T19:21:47,FAILED,M-3155
T-6899,A-2495,A-2628,2734.68,USD,WIRE,2024-01-01T10:25:11,PENDING,M-3153
T-6900,A-2260,A-2124,3032.52,USD,POS,2024-12-21T20:34:57,PENDING,M-3049
T-6901,A-2524,A-2156,4335.04,USD,ATM,2024-07-27T05:08:14,SUCCESS,M-3055
T-6902,A-2335,A-2141,421.8,USD,ONLINE,2025-06-10T13:33:39,FAILED,M-3056
T-6903,A-2493,A-2204,1746.02,USD,ONLINE,2024-12-16T10:53:31,FAILED,M-3023
T-6904,A-2507,A-2446,4732,USD,ONLINE,2024-08-23T14:33:52,SUCCESS,M-3131
T-6905,A-2202,A-2287,518.96,USD,ONLINE,2023-09-17T16:38:15,SUCCESS,M-3100
T-6906,A-2210,A-2499,4414.87,USD,WIRE,2023-11-06T04:55:14,PENDING,M-3110
T-6907,A-2278,A-2326,542.26,USD,MOBILE,2023-09-15T02:22:40,SUCCESS,M-3159
T-6908,A-2580,A-2361,4489.98,USD,MOBILE,2025-03-31T02:38:58,SUCCESS,M-3095
T-6909,A-2034,A-2523,2936.41,USD,WIRE,2023-10-01T01:35:55,PENDING,M-3064
T-6910,A-2543,A-2360,154.55,USD,ONLINE,2025-03-28T05:47:46,FAILED,M-3101
T-6911,A-2190,A-2366,367.84,USD,ONLINE,2024-02-02T14:03:46,SUCCESS,M-3062
T-6912,A-2321,A-2125,1596.35,USD,ONLINE,2025-05-02T14:11:47,SUCCESS,M-3002
T-6913,A-2476,A-2581,4494.23,USD,POS,2024-12-30T08:52:54,FAILED,M-3082
T-6914,A-2290,A-2616,2638.68,USD,WIRE,2024-04-17T13:22:38,FAILED,M-3054
T-6915,A-2622,A-2687,2871.87,USD,MOBILE,2024-02-18T07:49:33,FAILED,M-3019
T-6916,A-2327,A-2202,253.05,USD,MOBILE,2024-04-11T07:16:54,SUCCESS,M-3050
T-6917,A-2281,A-2431,624.84,USD,WIRE,2024-04-16T18:25:32,FAILED,M-3030
T-6918,A-2605,A-2392,2884.19,USD,POS,2024-12-04T09:47:23,PENDING,M-3060
T-6919,A-2589,A-2004,1425.41,USD,POS,2024-12-04T07:49:48,PENDING,M-3118
T-6920,A-2540,A-2040,3225.65,USD,MOBILE,2024-09-15T01:52:55,SUCCESS,M-3086
T-6921,A-2425,A-2308,1589.36,USD,MOBILE,2024-06-04T12:31:05,SUCCESS,M-3070
T-6922,A-2569,A-2320,3063.54,USD,ONLINE,2025-03-22T11:30:01,PENDING,M-3126
T-6923,A-2465,A-2505,4835.93,USD,ONLINE,2025-03-01T03:43:41,PENDING,M-3164
T-6924,A-2105,A-2029,243.93,USD,ATM,2024-10-21T02:54:14,SUCCESS,M-3057
T-6925,A-2330,A-2446,855.11,USD,ONLINE,2025-02-21T01:25:18,PENDING,M-3057
T-6926,A-2005,A-2053,4417.18,USD,POS,2024-05-29T00:49:50,SUCCESS,M-3066
T-6927,A-2311,A-2076,1650,USD,MOBILE,2025-05-19T14:25:58,FAILED,M-3067
T-6928,A-2174,A-2141,2306.17,USD,ONLINE,2024-10-27T23:08:46,SUCCESS,M-3149
T-6929,A-2598,A-2423,2236.66,USD,WIRE,2025-03-05T10:17:22,PENDING,M-3163
T-6930,A-2246,A-2591,3308.04,USD,ONLINE,2024-07-12T15:02:49,PENDING,M-3122
T-6931,A-2494,A-2231,1322.74,USD,POS,2024-12-25T11:46:48,FAILED,M-3023
T-6932,A-2571,A-2248,3237.44,USD,POS,2023-10-19T00:25:19,SUCCESS,M-3168
T-6933,A-2506,A-2061,70.57,USD,MOBILE,2025-03-18T09:59:01,FAILED,M-3054
T-6934,A-2192,A-2499,1705.55,USD,WIRE,2024-10-11T18:11:12,PENDING,M-3026
T-6935,A-2320,A-2319,2272.84,USD,WIRE,2024-10-06T04:09:11,SUCCESS,M-3181
T-6936,A-2133,A-2224,1930.95,USD,WIRE,2024-09-23T01:01:43,PENDING,M-3093
T-6937,A-2207,A-2409,347.85,USD,ATM,2023-11-06T06:30:45,PENDING,M-3048
T-6938,A-2314,A-2591,514.81,USD,POS,2025-06-07T08:33:28,PENDING,M-3165
T-6939,A-2112,A-2246,4471.02,USD,ONLINE,2025-08-19T22:18:10,SUCCESS,M-3004
T-6940,A-2487,A-2677,2265.94,USD,POS,2024-08-30T09:51:08,PENDING,M-3135
T-6941,A-2086,A-2362,1064.27,USD,WIRE,2024-09-27T00:58:35,FAILED,M-3110
T-6942,A-2520,A-2341,2209.5,USD,POS,2024-07-04T22:46:50,SUCCESS,M-3013
T-6943,A-2664,A-2391,4640.46,USD,ONLINE,2023-10-07T06:20:32,SUCCESS,M-3187
T-6944,A-2412,A-2180,1383.25,USD,MOBILE,2025-02-28T11:14:14,PENDING,M-3152
T-6945,A-2443,A-2111,254.11,USD,POS,2025-08-18T05:11:06,SUCCESS,M-3174
T-6946,A-2117,A-2054,2878.28,USD,POS,2025-05-15T22:21:08,PENDING,M-3009
T-6947,A-2103,A-2282,4413.59,USD,MOBILE,2025-07-12T03:20:21,FAILED,M-3057
T-6948,A-2103,A-2225,4121.22,USD,MOBILE,2023-12-06T04:27:23,SUCCESS,M-3187
T-6949,A-2175,A-2208,3186.31,USD,ONLINE,2023-11-24T08:32:43,PENDING,M-3088
T-6950,A-2003,A-2096,2518.68,USD,MOBILE,2024-06-06T02:54:33,PENDING,M-3047
T-6951,A-2312,A-2244,1578.99,USD,ATM,2024-11-13T09:12:27,SUCCESS,M-3043
T-6952,A-2340,A-2466,4811.4,USD,MOBILE,2024-11-27T10:09:58,FAILED,M-3036
T-6953,A-2021,A-2181,4406.88,USD,POS,2023-12-23T17:59:08,PENDING,M-3067
T-6954,A-2360,A-2485,10.03,USD,MOBILE,2024-09-17T06:12:06,SUCCESS,M-3149
T-6955,A-2046,A-2017,3401.83,USD,ATM,2024-12-10T00:55:14,PENDING,M-3145
T-6956,A-2515,A-2171,737.18,USD,POS,2024-03-11T17:26:57,FAILED,M-3193
T-6957,A-2343,A-2463,3675.4,USD,ONLINE,2024-02-11T09:14:33,PENDING,M-3125
T-6958,A-2498,A-2259,2296.46,USD,ONLINE,2024-08-15T00:24:58,PENDING,M-3093
T-6959,A-2341,A-2530,3321.37,USD,MOBILE,2024-07-31T01:45:51,SUCCESS,M-3198
T-6960,A-2276,A-2531,3200.8,USD,MOBILE,2025-08-08T20:06:31,SUCCESS,M-3186
T-6961,A-2675,A-2145,2491.67,USD,WIRE,2024-02-13T03:00:06,PENDING,M-3091
T-6962,A-2441,A-2368,3723.1,USD,MOBILE,2024-09-29T13:15:25,PENDING,M-3052
T-6963,A-2110,A-2280,3395.61,USD,WIRE,2023-12-03T15:29:42,SUCCESS,M-3160
T-6964,A-2271,A-2695,4440.53,USD,WIRE,2024-09-10T23:15:54,FAILED,M-3089
T-6965,A-2282,A-2316,210.29,USD,ONLINE,2025-07-27T23:05:38,PENDING,M-3048
T-6966,A-2125,A-2443,2835.48,USD,ONLINE,2024-04-06T14:56:03,SUCCESS,M-3116
T-6967,A-2008,A-2510,739.92,USD,WIRE,2024-11-21T16:22:14,FAILED,M-3175
T-6968,A-2638,A-2571,817.22,USD,ONLINE,2025-06-30T08:38:19,SUCCESS,M-3170
T-6969,A-2301,A-2015,209.56,USD,WIRE,2023-09-30T13:04:25,SUCCESS,M-3116
T-6970,A-2054,A-2500,30.43,USD,POS,2025-08-10T00:19:10,SUCCESS,M-3078
T-6971,A-2257,A-2141,4394.22,USD,WIRE,2024-02-06T04:27:07,SUCCESS,M-3089
T-6972,A-2088,A-2277,4979.59,USD,MOBILE,2024-02-09T01:59:17,PENDING,M-3036
T-6973,A-2082,A-2297,165.52,USD,ATM,2023-11-25T20:21:38,PENDING,M-3056
T-6974,A-2652,A-2395,1998.57,USD,ONLINE,2023-12-28T23:28:27,FAILED,M-3108
T-6975,A-2611,A-2318,2821.72,USD,WIRE,2024-01-03T13:42:39,SUCCESS,M-3044
T-6976,A-2699,A-2204,682.78,USD,ATM,2024-01-18T04:52:08,FAILED,M-3064
T-6977,A-2312,A-2087,2835.49,USD,WIRE,2024-02-20T12:29:26,SUCCESS,M-3076
T-6978,A-2384,A-2447,697.36,USD,ONLINE,2025-07-03T01:06:18,PENDING,M-3024
T-6979,A-2366,A-2479,2141.21,USD,MOBILE,2024-12-06T05:09:31,FAILED,M-3090
T-6980,A-2028,A-2572,4787.67,USD,POS,2024-05-02T06:36:06,SUCCESS,M-3006
T-6981,A-2629,A-2309,2903.71,USD,ATM,2024-03-18T15:34:30,PENDING,M-3062
T-6982,A-2556,A-2579,272.41,USD,ATM,2024-11-01T00:04:09,FAILED,M-3075
T-6983,A-2686,A-2006,4038.37,USD,MOBILE,2023-09-27T09:02:09,SUCCESS,M-3118
T-6984,A-2086,A-2056,4150.32,USD,ONLINE,2025-08-17T10:25:01,PENDING,M-3069
T-6985,A-2099,A-2297,2409.93,USD,POS,2025-07-09T22:44:59,SUCCESS,M-3144
T-6986,A-2598,A-2690,3698.12,USD,ATM,2024-08-01T12:34:02,PENDING,M-3130
T-6987,A-2147,A-2575,4836.56,USD,ATM,2023-09-06T06:25:01,PENDING,M-3189
T-6988,A-2655,A-2158,3143.06,USD,MOBILE,2024-04-07T16:30:16,PENDING,M-3077
T-6989,A-2205,A-2117,5.18,USD,POS,2024-08-10T10:53:15,PENDING,M-3017
T-6990,A-2099,A-2253,522.52,USD,WIRE,2024-02-03T03:26:29,FAILED,M-3052
T-6991,A-2400,A-2056,1503.12,USD,ATM,2025-02-09T05:04:26,SUCCESS,M-3031
T-6992,A-2559,A-2266,3408.2,USD,POS,2023-11-25T22:52:03,FAILED,M-3156
T-6993,A-2149,A-2651,928.12,USD,ATM,2024-04-25T01:18:26,PENDING,M-3005
T-6994,A-2559,A-2205,2404.93,USD,POS,2025-03-16T23:56:47,PENDING,M-3121
T-6995,A-2504,A-2376,1379.53,USD,POS,2025-07-08T19:42:03,FAILED,M-3170
T-6996,A-2426,A-2435,144.71,USD,POS,2025-03-21T15:13:08,PENDING,M-3037
T-6997,A-2398,A-2011,1517.29,USD,MOBILE,2025-07-08T10:35:21,SUCCESS,M-3148
T-6998,A-2363,A-2142,4412.71,USD,ONLINE,2025-07-28T01:03:28,SUCCESS,M-3119
T-6999,A-2162,A-2366,4279.92,USD,ATM,2024-10-07T14:57:56,FAILED,M-3128
T-7000,A-2537,A-2399,318.52,USD,ONLINE,2024-02-12T03:45:06,PENDING,M-3131
T-7001,A-2576,A-2347,3577.34,USD,ONLINE,2025-05-07T01:03:20,PENDING,M-3117
T-7002,A-2310,A-2403,4581.22,USD,MOBILE,2024-06-29T09:54:13,FAILED,M-3017
T-7003,A-2620,A-2674,2882.31,USD,WIRE,2024-10-31T02:13:00,FAILED,M-3046
T-7004,A-2132,A-2331,4776.2,USD,WIRE,2024-08-20T10:31:01,PENDING,M-3150
T-7005,A-2413,A-2069,152.46,USD,ATM,2024-04-23T01:54:21,SUCCESS,M-3011
T-7006,A-2681,A-2108,4671.5,USD,ONLINE,2024-08-17T17:25:18,SUCCESS,M-3127
T-7007,A-2242,A-2107,3642.17,USD,MOBILE,2024-08-26T20:46:25,SUCCESS,M-3044
T-7008,A-2063,A-2626,576.8,USD,MOBILE,2025-03-10T04:17:55,FAILED,M-3064
T-7009,A-2621,A-2646,4618.14,USD,POS,2025-06-23T09:11:14,PENDING,M-3007
T-7010,A-2460,A-2386,4944.41,USD,WIRE,2024-09-15T02:32:11,SUCCESS,M-3034
T-7011,A-2200,A-2258,2190.39,USD,ATM,2024-03-12T06:42:35,SUCCESS,M-3125
T-7012,A-2165,A-2444,4044.32,USD,POS,2023-08-31T12:25:35,PENDING,M-3135
T-7013,A-2024,A-2644,485.55,USD,ATM,2024-08-17T02:42:43,SUCCESS,M-3171
T-7014,A-2368,A-2417,2735.17,USD,ONLINE,2023-09-09T13:03:34,SUCCESS,M-3145
T-7015,A-2698,A-2657,2483.4,USD,WIRE,2024-02-14T08:37:59,FAILED,M-3135
T-7016,A-2512,A-2360,3094.3,USD,ATM,2024-07-04T08:12:39,SUCCESS,M-3091
T-7017,A-2449,A-2437,1883.71,USD,WIRE,2024-06-20T14:22:55,SUCCESS,M-3160
T-7018,A-2130,A-2529,509.06,USD,ATM,2024-07-10T21:33:30,SUCCESS,M-3076
T-7019,A-2615,A-2553,117.6,USD,ONLINE,2025-06-24T06:10:14,FAILED,M-3084
T-7020,A-2366,A-2069,4840.73,USD,WIRE,2025-04-09T16:12:57,PENDING,M-3040
T-7021,A-2247,A-2530,2502.73,USD,WIRE,2024-05-26T22:38:12,SUCCESS,M-3156
T-7022,A-2559,A-2113,2357.54,USD,POS,2024-07-03T23:24:02,SUCCESS,M-3149
T-7023,A-2346,A-2431,1006.55,USD,ATM,2023-09-05T06:57:34,SUCCESS,M-3066
T-7024,A-2560,A-2337,3318.36,USD,ATM,2023-08-29T11:06:14,FAILED,M-3193
T-7025,A-2074,A-2577,3516.94,USD,ONLINE,2025-01-29T16:26:39,SUCCESS,M-3156
T-7026,A-2426,A-2612,3064.1,USD,WIRE,2024-08-09T12:44:18,FAILED,M-3189
T-7027,A-2132,A-2277,213.5,USD,MOBILE,2024-06-14T20:58:51,PENDING,M-3185
T-7028,A-2230,A-2665,2160.42,USD,ATM,2025-03-05T12:17:34,SUCCESS,M-3089
T-7029,A-2056,A-2026,3910.2,USD,WIRE,2023-12-12T17:20:31,PENDING,M-3198
T-7030,A-2388,A-2698,3690.93,USD,MOBILE,2023-12-30T10:26:51,SUCCESS,M-3175
T-7031,A-2396,A-2386,630.56,USD,WIRE,2025-06-20T12:18:03,SUCCESS,M-3178
T-7032,A-2118,A-2448,4486.25,USD,ONLINE,2024-10-26T11:16:37,SUCCESS,M-3030
T-7033,A-2351,A-2447,1194.66,USD,WIRE,2025-06-18T17:17:16,SUCCESS,M-3014
T-7034,A-2232,A-2422,3764.08,USD,WIRE,2023-12-24T16:31:04,SUCCESS,M-3191
T-7035,A-2015,A-2255,387.68,USD,MOBILE,2023-11-27T21:13:31,SUCCESS,M-3014
T-7036,A-2289,A-2044,1751.59,USD,ONLINE,2025-06-28T18:48:29,SUCCESS,M-3080
T-7037,A-2620,A-2407,3289.63,USD,POS,2024-01-14T03:21:00,FAILED,M-3122
T-7038,A-2556,A-2210,3527.75,USD,ATM,2025-04-29T04:33:06,FAILED,M-3126
T-7039,A-2309,A-2375,2759.27,USD,WIRE,2025-02-10T12:21:04,FAILED,M-3199
T-7040,A-2326,A-2554,526.37,USD,MOBILE,2025-01-08T13:33:37,PENDING,M-3128
T-7041,A-2636,A-2497,396.84,USD,WIRE,2024-10-18T00:51:55,SUCCESS,M-3071
T-7042,A-2312,A-2566,618.13,USD,POS,2023-12-03T06:05:27,SUCCESS,M-3053
T-7043,A-2450,A-2665,2271.55,USD,POS,2023-11-28T11:41:30,FAILED,M-3195
T-7044,A-2034,A-2276,2943.26,USD,POS,2024-11-19T20:41:36,SUCCESS,M-3071
T-7045,A-2285,A-2624,2479.31,USD,MOBILE,2025-05-31T11:05:50,FAILED,M-3098
T-7046,A-2045,A-2229,1899.74,USD,WIRE,2025-08-16T07:25:50,SUCCESS,M-3052
T-7047,A-2676,A-2312,2710.04,USD,POS,2024-02-07T15:19:17,PENDING,M-3008
T-7048,A-2344,A-2268,2956.84,USD,ONLINE,2025-06-23T13:11:23,PENDING,M-3192
T-7049,A-2636,A-2444,3914.15,USD,POS,2025-06-21T17:57:34,PENDING,M-3109
T-7050,A-2397,A-2694,4293.28,USD,MOBILE,2024-09-20T14:26:18,FAILED,M-3073
T-7051,A-2586,A-2581,2596.97,USD,MOBILE,2024-07-14T04:00:04,FAILED,M-3196
T-7052,A-2243,A-2135,1407.1,USD,POS,2025-06-28T14:15:08,SUCCESS,M-3003
T-7053,A-2555,A-2302,2857.56,USD,WIRE,2024-10-16T19:23:28,FAILED,M-3086
T-7054,A-2370,A-2275,1256.31,USD,POS,2024-01-01T17:58:35,SUCCESS,M-3168
T-7055,A-2314,A-2582,1608.34,USD,ATM,2024-09-02T23:34:44,FAILED,M-3169
T-7056,A-2473,A-2017,49.31,USD,ONLINE,2024-10-31T02:36:59,FAILED,M-3112
T-7057,A-2653,A-2569,2046.01,USD,POS,2025-05-01T06:44:38,FAILED,M-3055
T-7058,A-2624,A-2564,4766.7,USD,ATM,2024-03-16T17:54:45,FAILED,M-3080
T-7059,A-2282,A-2265,640.48,USD,ATM,2025-04-09T20:38:27,PENDING,M-3126
T-7060,A-2671,A-2050,576.66,USD,ATM,2024-08-02T14:31:00,PENDING,M-3059
T-7061,A-2518,A-2450,1590.09,USD,ATM,2023-12-08T09:12:08,SUCCESS,M-3148
T-7062,A-2265,A-2263,3393.55,USD,WIRE,2024-07-22T23:05:16,PENDING,M-3004
T-7063,A-2045,A-2614,1751.9,USD,WIRE,2024-03-16T14:54:32,FAILED,M-3060
T-7064,A-2115,A-2523,1188.71,USD,WIRE,2025-02-26T17:29:05,FAILED,M-3019
T-7065,A-2697,A-2425,3211.23,USD,ATM,2025-05-01T12:28:59,SUCCESS,M-3018
T-7066,A-2334,A-2621,1678.25,USD,ONLINE,2024-02-09T22:37:55,FAILED,M-3092
T-7067,A-2301,A-2636,805.76,USD,ONLINE,2024-12-03T14:03:14,SUCCESS,M-3007
T-7068,A-2605,A-2026,3047.15,USD,WIRE,2024-02-02T13:28:42,PENDING,M-3027
T-7069,A-2520,A-2595,1723.54,USD,MOBILE,2024-01-27T00:20:54,PENDING,M-3182
T-7070,A-2033,A-2672,754.62,USD,POS,2025-06-17T03:46:27,SUCCESS,M-3185
T-7071,A-2578,A-2515,3153.47,USD,WIRE,2023-09-04T04:20:02,PENDING,M-3147
T-7072,A-2124,A-2540,3037.47,USD,WIRE,2025-07-30T12:23:13,FAILED,M-3013
T-7073,A-2324,A-2275,4180.86,USD,ATM,2024-04-15T02:05:37,FAILED,M-3049
T-7074,A-2248,A-2370,2281.83,USD,ATM,2025-03-09T07:08:57,FAILED,M-3059
T-7075,A-2419,A-2370,1763.16,USD,POS,2025-04-22T19:45:59,FAILED,M-3020
T-7076,A-2669,A-2495,1155.6,USD,ATM,2024-06-01T07:16:47,PENDING,M-3154
T-7077,A-2128,A-2550,3883.36,USD,WIRE,2025-01-07T15:42:55,PENDING,M-3062
T-7078,A-2141,A-2620,3980.3,USD,ONLINE,2024-11-23T21:38:52,SUCCESS,M-3066
T-7079,A-2083,A-2418,2527.6,USD,WIRE,2025-06-07T20:49:06,FAILED,M-3107
T-7080,A-2647,A-2202,4382.65,USD,ATM,2024-07-26T05:53:05,SUCCESS,M-3046
T-7081,A-2428,A-2269,2775.12,USD,POS,2024-11-11T05:37:14,SUCCESS,M-3195
T-7082,A-2034,A-2441,3451.78,USD,ATM,2024-01-02T13:51:41,PENDING,M-3006
T-7083,A-2542,A-2397,1775.07,USD,WIRE,2025-01-21T22:54:41,SUCCESS,M-3108
T-7084,A-2300,A-2121,4487.64,USD,WIRE,2025-04-08T06:06:06,PENDING,M-3086
T-7085,A-2631,A-2110,230.96,USD,MOBILE,2023-09-24T01:22:37,FAILED,M-3184
